Date_Time_Pacific_No_DST,Storage_Output_kW
01-Jan-2017 00:00:00,-0.75
01-Jan-2017 00:15:00,-0.75
01-Jan-2017 00:30:00,-0.75
01-Jan-2017 00:45:00,-0.75
01-Jan-2017 01:00:00,-0.749999999999934
01-Jan-2017 01:15:00,-0.75
01-Jan-2017 01:30:00,-0.749999999999868
01-Jan-2017 01:44:59,-0.75
01-Jan-2017 02:00:00,-0.749999999999934
01-Jan-2017 02:15:00,-0.75
01-Jan-2017 02:30:00,-0.749999999999934
01-Jan-2017 02:45:00,-0.75
01-Jan-2017 03:00:00,-0.749999999999934
01-Jan-2017 03:15:00,-0.75
01-Jan-2017 03:29:59,-0.749999999999934
01-Jan-2017 03:45:00,-0.75
01-Jan-2017 04:00:00,-0.749999999999934
01-Jan-2017 04:14:59,-0.75
01-Jan-2017 04:30:00,-0.749999999999868
01-Jan-2017 04:45:00,-0.75
01-Jan-2017 05:00:00,-0.749999999999934
01-Jan-2017 05:15:00,-0.75
01-Jan-2017 05:30:00,-0.749999999999934
01-Jan-2017 05:45:00,-0.75
01-Jan-2017 06:00:00,-0.749999999999934
01-Jan-2017 06:14:59,-0.75
01-Jan-2017 06:30:00,-0.749999999999934
01-Jan-2017 06:45:00,-0.75
01-Jan-2017 06:59:59,-0.749999999999868
01-Jan-2017 07:15:00,-0.75
01-Jan-2017 07:30:00,-0.749999999999934
01-Jan-2017 07:44:59,-0.75
01-Jan-2017 08:00:00,-0.749999999999934
01-Jan-2017 08:15:00,-10.6948337028825
01-Jan-2017 08:29:59,-8.15186252771613
01-Jan-2017 08:45:00,-6.01190687361418
01-Jan-2017 09:00:00,-11.5519512195121
01-Jan-2017 09:14:59,-13.4818847006652
01-Jan-2017 09:30:00,-12.511241685144
01-Jan-2017 09:45:00,-13.2321286031042
01-Jan-2017 10:00:00,-0.75
01-Jan-2017 10:15:00,-17.869645232816
01-Jan-2017 10:30:00,-20.5204656319289
01-Jan-2017 10:45:00,-23.0747893569845
01-Jan-2017 11:00:00,-0.75
01-Jan-2017 11:15:00,-0.75
01-Jan-2017 11:30:00,-31.5664966740577
01-Jan-2017 11:44:59,-36.4424168514412
01-Jan-2017 12:00:00,-0.75
01-Jan-2017 12:15:00,-0.75
01-Jan-2017 12:29:59,-0.749999999999868
01-Jan-2017 12:45:00,-0.75
01-Jan-2017 13:00:00,-0.749999999999736
01-Jan-2017 13:14:59,-0.75
01-Jan-2017 13:30:00,-0.749999999999868
01-Jan-2017 13:45:00,-145.693680709534
01-Jan-2017 13:59:59,-77.8905764966739
01-Jan-2017 14:15:00,-66.2825942350333
01-Jan-2017 14:30:00,-88.7492904656319
01-Jan-2017 14:44:59,-114.326585365854
01-Jan-2017 15:00:00,-0.749999999999736
01-Jan-2017 15:15:00,-0.75
01-Jan-2017 15:29:59,-0.749999999999868
01-Jan-2017 15:45:00,-0.75
01-Jan-2017 16:00:00,-0.749999999999868
01-Jan-2017 16:14:59,-0.75
01-Jan-2017 16:30:00,-0.749999999999868
01-Jan-2017 16:45:00,-0.75
01-Jan-2017 16:59:59,-0.749999999999868
01-Jan-2017 17:15:00,-0.75
01-Jan-2017 17:30:00,-0.749999999999868
01-Jan-2017 17:44:59,-0.75
01-Jan-2017 18:00:00,-0.749999999999736
01-Jan-2017 18:15:00,-0.75
01-Jan-2017 18:29:59,-0.749999999999868
01-Jan-2017 18:45:00,-0.75
01-Jan-2017 19:00:00,-0.749999999999868
01-Jan-2017 19:15:00,-0.75
01-Jan-2017 19:30:00,-0.749999999999868
01-Jan-2017 19:45:00,-0.75
01-Jan-2017 20:00:00,-0.749999999999868
01-Jan-2017 20:15:00,-0.75
01-Jan-2017 20:30:00,-0.749999999999736
01-Jan-2017 20:45:00,-0.75
01-Jan-2017 21:00:00,-0.749999999999868
01-Jan-2017 21:15:00,-0.75
01-Jan-2017 21:30:00,-0.749999999999868
01-Jan-2017 21:45:00,-0.75
01-Jan-2017 22:00:00,-0.749999999999868
01-Jan-2017 22:15:00,-0.75
01-Jan-2017 22:30:00,-0.749999999999868
01-Jan-2017 22:44:59,-0.75
01-Jan-2017 23:00:00,-0.749999999999868
01-Jan-2017 23:15:00,-0.75
01-Jan-2017 23:29:59,-0.749999999999736
01-Jan-2017 23:45:00,-0.75
02-Jan-2017 00:00:00,-0.749999999999868
02-Jan-2017 00:14:59,-0.75
02-Jan-2017 00:30:00,-0.749999999999868
02-Jan-2017 00:45:00,-0.75
02-Jan-2017 00:59:59,-0.749999999999868
02-Jan-2017 01:15:00,-0.75
02-Jan-2017 01:30:00,-0.749999999999868
02-Jan-2017 01:44:59,-0.75
02-Jan-2017 02:00:00,-0.749999999999868
02-Jan-2017 02:15:00,-0.75
02-Jan-2017 02:29:59,-0.749999999999736
02-Jan-2017 02:45:00,-0.75
02-Jan-2017 03:00:00,-0.749999999999868
02-Jan-2017 03:14:59,-0.75
02-Jan-2017 03:30:00,-0.749999999999868
02-Jan-2017 03:45:00,-0.75
02-Jan-2017 03:59:59,-0.749999999999868
02-Jan-2017 04:15:00,-0.75
02-Jan-2017 04:30:00,-0.749999999999868
02-Jan-2017 04:44:59,-0.75
02-Jan-2017 05:00:00,-0.749999999999868
02-Jan-2017 05:15:00,-0.75
02-Jan-2017 05:29:59,-0.749999999999736
02-Jan-2017 05:45:00,-0.75
02-Jan-2017 06:00:00,-0.749999999999868
02-Jan-2017 06:14:59,-0.75
02-Jan-2017 06:30:00,-0.749999999999868
02-Jan-2017 06:45:00,-0.75
02-Jan-2017 06:59:59,-0.749999999999868
02-Jan-2017 07:15:00,-0.75
02-Jan-2017 07:30:00,-0.857849223946785
02-Jan-2017 07:44:59,-0.75
02-Jan-2017 08:00:00,-0.749999999999868
02-Jan-2017 08:15:00,-0.75
02-Jan-2017 08:29:59,-0.749999999999736
02-Jan-2017 08:45:00,-0.75
02-Jan-2017 09:00:00,-0.749999999999868
02-Jan-2017 09:14:59,-0.75
02-Jan-2017 09:30:00,-0.749999999999868
02-Jan-2017 09:45:00,-0.75
02-Jan-2017 09:59:59,-0.749999999999868
02-Jan-2017 10:15:00,-0.75
02-Jan-2017 10:30:00,-0.749999999999868
02-Jan-2017 10:44:59,-0.75
02-Jan-2017 11:00:00,-0.749999999999868
02-Jan-2017 11:15:00,-0.75
02-Jan-2017 11:29:59,-0.749999999999736
02-Jan-2017 11:45:00,-0.75
02-Jan-2017 12:00:00,-0.749999999999868
02-Jan-2017 12:14:59,-0.75
02-Jan-2017 12:30:00,-0.749999999999868
02-Jan-2017 12:45:00,-0.75
02-Jan-2017 12:59:59,-0.749999999999868
02-Jan-2017 13:15:00,-0.75
02-Jan-2017 13:30:00,-0.749999999999868
02-Jan-2017 13:45:00,-0.75
02-Jan-2017 14:00:00,-0.749999999999868
02-Jan-2017 14:15:00,-0.75
02-Jan-2017 14:30:00,-0.749999999999736
02-Jan-2017 14:45:00,-0.75
02-Jan-2017 15:00:00,-0.749999999999868
02-Jan-2017 15:15:00,-0.75
02-Jan-2017 15:30:00,-0.749999999999868
02-Jan-2017 15:45:00,-0.75
02-Jan-2017 16:00:00,-0.749999999999868
02-Jan-2017 16:15:00,-0.75
02-Jan-2017 16:30:00,-0.749999999999868
02-Jan-2017 16:45:00,-0.75
02-Jan-2017 17:00:00,-0.749999999999736
02-Jan-2017 17:15:00,-0.75
02-Jan-2017 17:30:00,-0.749999999999868
02-Jan-2017 17:45:00,-0.75
02-Jan-2017 18:00:00,-0.749999999999868
02-Jan-2017 18:15:00,-0.75
02-Jan-2017 18:30:00,-0.749999999999868
02-Jan-2017 18:45:00,-0.75
02-Jan-2017 19:00:00,-0.749999999999868
02-Jan-2017 19:15:00,-0.75
02-Jan-2017 19:30:00,-0.749999999999868
02-Jan-2017 19:45:00,-0.75
02-Jan-2017 20:00:00,-0.749999999999736
02-Jan-2017 20:15:00,-0.75
02-Jan-2017 20:30:00,-0.749999999999868
02-Jan-2017 20:45:00,-0.75
02-Jan-2017 21:00:00,-0.749999999999868
02-Jan-2017 21:15:00,-0.75
02-Jan-2017 21:29:59,-0.749999999999868
02-Jan-2017 21:45:00,-0.75
02-Jan-2017 22:00:00,-0.749999999999868
02-Jan-2017 22:14:59,-0.75
02-Jan-2017 22:30:00,-0.749999999999868
02-Jan-2017 22:45:00,-0.75
02-Jan-2017 22:59:59,-0.749999999999736
02-Jan-2017 23:15:00,-0.75
02-Jan-2017 23:30:00,-0.749999999999868
02-Jan-2017 23:44:59,-0.75
03-Jan-2017 00:00:00,-0.749999999999868
03-Jan-2017 00:15:00,-0.75
03-Jan-2017 00:29:59,-0.749999999999868
03-Jan-2017 00:45:00,-0.75
03-Jan-2017 01:00:00,-0.749999999999868
03-Jan-2017 01:14:59,-0.75
03-Jan-2017 01:30:00,-0.749999999999868
03-Jan-2017 01:45:00,-0.75
03-Jan-2017 01:59:59,-0.749999999999736
03-Jan-2017 02:15:00,-0.75
03-Jan-2017 02:30:00,-0.749999999999868
03-Jan-2017 02:44:59,-0.75
03-Jan-2017 03:00:00,-0.749999999999868
03-Jan-2017 03:15:00,-0.75
03-Jan-2017 03:29:59,-0.749999999999868
03-Jan-2017 03:45:00,-0.75
03-Jan-2017 04:00:00,-0.749999999999868
03-Jan-2017 04:14:59,-0.75
03-Jan-2017 04:30:00,-0.749999999999868
03-Jan-2017 04:45:00,-0.75
03-Jan-2017 04:59:59,-0.749999999999736
03-Jan-2017 05:15:00,-0.75
03-Jan-2017 05:30:00,-0.749999999999868
03-Jan-2017 05:44:59,-0.75
03-Jan-2017 06:00:00,-0.749999999999868
03-Jan-2017 06:15:00,-0.75
03-Jan-2017 06:29:59,-0.749999999999868
03-Jan-2017 06:45:00,-0.75
03-Jan-2017 07:00:00,-0.749999999999868
03-Jan-2017 07:14:59,-0.75
03-Jan-2017 07:30:00,-0.749999999999868
03-Jan-2017 07:45:00,-0.75
03-Jan-2017 07:59:59,-0.749999999999736
03-Jan-2017 08:15:00,-0.750000000000293
03-Jan-2017 08:30:00,-0.75
03-Jan-2017 08:44:59,1.44672138376942
03-Jan-2017 09:00:00,16.1261173926384
03-Jan-2017 09:15:00,29.1923905633702
03-Jan-2017 09:29:59,17.6284969935255
03-Jan-2017 09:45:00,11.7481369048337
03-Jan-2017 10:00:00,-0.75
03-Jan-2017 10:14:59,-0.75
03-Jan-2017 10:30:00,14.7281812507318
03-Jan-2017 10:45:00,9.3010016498448
03-Jan-2017 10:59:59,24.1011719380931
03-Jan-2017 11:15:00,10.2694114059424
03-Jan-2017 11:30:00,-0.75
03-Jan-2017 11:44:59,13.5396065278935
03-Jan-2017 12:00:00,36.8031027584921
03-Jan-2017 12:15:00,37.6886016498447
03-Jan-2017 12:29:59,31.056330252949
03-Jan-2017 12:45:00,31.8232881243459
03-Jan-2017 13:00:00,22.0874158405322
03-Jan-2017 13:14:59,9.02854045250562
03-Jan-2017 13:30:00,12.2253440001774
03-Jan-2017 13:45:00,-0.75
03-Jan-2017 13:59:59,8.60454133942344
03-Jan-2017 14:15:00,11.4710601864302
03-Jan-2017 14:30:00,4.34839588487801
03-Jan-2017 14:44:59,-0.75
03-Jan-2017 15:00:00,-0.75
03-Jan-2017 15:15:00,31.7109351309978
03-Jan-2017 15:29:59,43.0134592995121
03-Jan-2017 15:45:00,20.1478140666963
03-Jan-2017 16:00:00,5.03940342368068
03-Jan-2017 16:14:59,-0.75
03-Jan-2017 16:30:00,-0.75
03-Jan-2017 16:45:00,-0.75
03-Jan-2017 16:59:59,-0.75
03-Jan-2017 17:15:00,-0.75
03-Jan-2017 17:30:00,-0.75
03-Jan-2017 17:44:59,-0.75
03-Jan-2017 18:00:00,-0.75
03-Jan-2017 18:15:00,-0.75
03-Jan-2017 18:29:59,-0.75
03-Jan-2017 18:45:00,-0.75
03-Jan-2017 19:00:00,-0.75
03-Jan-2017 19:14:59,-0.75
03-Jan-2017 19:30:00,-0.75
03-Jan-2017 19:45:00,-0.75
03-Jan-2017 19:59:59,-0.75
03-Jan-2017 20:15:00,-0.75
03-Jan-2017 20:30:00,-0.75
03-Jan-2017 20:44:59,-0.75
03-Jan-2017 21:00:00,-0.75
03-Jan-2017 21:15:00,-0.75
03-Jan-2017 21:29:59,-0.75
03-Jan-2017 21:45:00,-0.75
03-Jan-2017 22:00:00,-0.75
03-Jan-2017 22:14:59,-0.75
03-Jan-2017 22:30:00,-0.75
03-Jan-2017 22:45:00,-0.75
03-Jan-2017 22:59:59,-0.75
03-Jan-2017 23:15:00,-0.75
03-Jan-2017 23:30:00,-0.75
03-Jan-2017 23:44:59,-0.75
04-Jan-2017 00:00:00,-0.75
04-Jan-2017 00:15:00,-0.75
04-Jan-2017 00:29:59,-0.75
04-Jan-2017 00:45:00,-0.75
04-Jan-2017 01:00:00,-0.75
04-Jan-2017 01:14:59,-0.75
04-Jan-2017 01:30:00,-0.75
04-Jan-2017 01:45:00,-0.75
04-Jan-2017 01:59:59,-0.75
04-Jan-2017 02:15:00,-0.75
04-Jan-2017 02:30:00,-0.75
04-Jan-2017 02:45:00,-0.75
04-Jan-2017 03:00:00,-0.75
04-Jan-2017 03:15:00,-0.75
04-Jan-2017 03:30:00,-0.75
04-Jan-2017 03:45:00,-0.75
04-Jan-2017 04:00:00,-0.75
04-Jan-2017 04:15:00,-0.75
04-Jan-2017 04:30:00,-0.75
04-Jan-2017 04:45:00,-0.75
04-Jan-2017 05:00:00,-0.75
04-Jan-2017 05:15:00,-0.75
04-Jan-2017 05:30:00,-0.75
04-Jan-2017 05:45:00,-0.75
04-Jan-2017 06:00:00,-0.75
04-Jan-2017 06:15:00,-0.75
04-Jan-2017 06:30:00,-0.75
04-Jan-2017 06:45:00,-0.75
04-Jan-2017 07:00:00,-0.75
04-Jan-2017 07:15:00,-0.75
04-Jan-2017 07:30:00,-0.75
04-Jan-2017 07:45:00,-0.75
04-Jan-2017 08:00:00,-0.75
04-Jan-2017 08:15:00,-0.750000000000147
04-Jan-2017 08:30:00,-0.75
04-Jan-2017 08:45:00,-0.75
04-Jan-2017 09:00:00,-0.75
04-Jan-2017 09:15:00,-0.75
04-Jan-2017 09:30:00,-0.75
04-Jan-2017 09:45:00,-0.75
04-Jan-2017 10:00:00,-0.75
04-Jan-2017 10:15:00,-0.75
04-Jan-2017 10:30:00,-0.75
04-Jan-2017 10:45:00,-0.75
04-Jan-2017 11:00:00,-0.75
04-Jan-2017 11:15:00,-0.75
04-Jan-2017 11:30:00,-0.75
04-Jan-2017 11:45:00,-0.75
04-Jan-2017 12:00:00,9.51842160549873
04-Jan-2017 12:15:00,3.52427526403559
04-Jan-2017 12:30:00,4.79865486492249
04-Jan-2017 12:45:00,-0.75
04-Jan-2017 13:00:00,2.58702914430162
04-Jan-2017 13:15:00,7.98912138376936
04-Jan-2017 13:30:00,7.04012271414621
04-Jan-2017 13:45:00,23.7992686121509
04-Jan-2017 14:00:00,19.5460171709092
04-Jan-2017 14:15:00,28.6798043105987
04-Jan-2017 14:30:00,26.0999932241241
04-Jan-2017 14:45:00,35.7354140666963
04-Jan-2017 15:00:00,32.2938699425276
04-Jan-2017 15:15:00,40.8387852418625
04-Jan-2017 15:30:00,38.51217326847
04-Jan-2017 15:45:00,13.8109697207982
04-Jan-2017 16:00:00,4.84641007556548
04-Jan-2017 16:15:00,-0.75
04-Jan-2017 16:30:00,-0.75
04-Jan-2017 16:45:00,-0.75
04-Jan-2017 17:00:00,-0.75
04-Jan-2017 17:15:00,-0.75
04-Jan-2017 17:30:00,-0.75
04-Jan-2017 17:45:00,-0.75
04-Jan-2017 18:00:00,-0.750000000000062
04-Jan-2017 18:14:59,-0.75
04-Jan-2017 18:30:00,-0.75
04-Jan-2017 18:45:00,-0.75
04-Jan-2017 18:59:59,-0.75
04-Jan-2017 19:15:00,-0.75
04-Jan-2017 19:30:00,-0.75
04-Jan-2017 19:44:59,-0.75
04-Jan-2017 20:00:00,-0.75
04-Jan-2017 20:15:00,-0.75
04-Jan-2017 20:29:59,-0.75
04-Jan-2017 20:45:00,-0.75
04-Jan-2017 21:00:00,-0.75
04-Jan-2017 21:14:59,-0.75
04-Jan-2017 21:30:00,-0.75
04-Jan-2017 21:45:00,-0.75
04-Jan-2017 21:59:59,-0.75
04-Jan-2017 22:15:00,-0.75
04-Jan-2017 22:30:00,-0.75
04-Jan-2017 22:44:59,-0.75
04-Jan-2017 23:00:00,-0.75
04-Jan-2017 23:15:00,-0.75
04-Jan-2017 23:29:59,-0.75
04-Jan-2017 23:45:00,-0.75
05-Jan-2017 00:00:00,-0.75
05-Jan-2017 00:14:59,-0.75
05-Jan-2017 00:30:00,-0.75
05-Jan-2017 00:45:00,-0.75
05-Jan-2017 00:59:59,-0.75
05-Jan-2017 01:15:00,-0.75
05-Jan-2017 01:30:00,-0.75
05-Jan-2017 01:44:59,-0.75
05-Jan-2017 02:00:00,-0.75
05-Jan-2017 02:15:00,-0.75
05-Jan-2017 02:29:59,-0.75
05-Jan-2017 02:45:00,-0.75
05-Jan-2017 03:00:00,-0.75
05-Jan-2017 03:14:59,-0.75
05-Jan-2017 03:30:00,-0.75
05-Jan-2017 03:45:00,-0.75
05-Jan-2017 03:59:59,-0.75
05-Jan-2017 04:15:00,-0.75
05-Jan-2017 04:30:00,-0.75
05-Jan-2017 04:44:59,-0.75
05-Jan-2017 05:00:00,-0.75
05-Jan-2017 05:15:00,-0.75
05-Jan-2017 05:29:59,-0.75
05-Jan-2017 05:45:00,-0.75
05-Jan-2017 06:00:00,-0.75
05-Jan-2017 06:14:59,-0.75
05-Jan-2017 06:30:00,-0.75
05-Jan-2017 06:45:00,-0.75
05-Jan-2017 06:59:59,-0.75
05-Jan-2017 07:15:00,-0.75
05-Jan-2017 07:30:00,-0.75
05-Jan-2017 07:44:59,-0.75
05-Jan-2017 08:00:00,-0.75
05-Jan-2017 08:15:00,-0.749999999999927
05-Jan-2017 08:29:59,6.01678346802667
05-Jan-2017 08:45:00,6.48502027512182
05-Jan-2017 09:00:00,13.4599896764522
05-Jan-2017 09:14:59,3.92952404452314
05-Jan-2017 09:30:00,10.1956198316629
05-Jan-2017 09:45:00,0.898942226341426
05-Jan-2017 09:59:59,-0.75
05-Jan-2017 10:15:00,-0.75
05-Jan-2017 10:30:00,-0.75
05-Jan-2017 10:44:59,-0.75
05-Jan-2017 11:00:00,-0.75
05-Jan-2017 11:15:00,-0.75
05-Jan-2017 11:29:59,-0.75
05-Jan-2017 11:45:00,-0.75
05-Jan-2017 12:00:00,-0.75
05-Jan-2017 12:14:59,-0.75
05-Jan-2017 12:30:00,-0.75
05-Jan-2017 12:45:00,-0.75
05-Jan-2017 12:59:59,-0.75
05-Jan-2017 13:15:00,-0.75
05-Jan-2017 13:30:00,3.92534577401317
05-Jan-2017 13:44:59,-0.75
05-Jan-2017 14:00:00,-0.75
05-Jan-2017 14:15:00,-0.75
05-Jan-2017 14:29:59,-0.75
05-Jan-2017 14:45:00,-0.75
05-Jan-2017 15:00:00,29.2933910068293
05-Jan-2017 15:14:59,-0.75
05-Jan-2017 15:30:00,-0.75
05-Jan-2017 15:45:00,-0.75
05-Jan-2017 15:59:59,-0.75
05-Jan-2017 16:15:00,-0.75
05-Jan-2017 16:30:00,-0.75
05-Jan-2017 16:44:59,-0.75
05-Jan-2017 17:00:00,-0.75
05-Jan-2017 17:15:00,-0.75
05-Jan-2017 17:29:59,-0.75
05-Jan-2017 17:45:00,-0.75
05-Jan-2017 18:00:00,-0.75
05-Jan-2017 18:14:59,-0.75
05-Jan-2017 18:30:00,-0.75
05-Jan-2017 18:45:00,-0.75
05-Jan-2017 18:59:59,-0.75
05-Jan-2017 19:15:00,-0.75
05-Jan-2017 19:30:00,-0.75
05-Jan-2017 19:44:59,-0.75
05-Jan-2017 20:00:00,-0.75
05-Jan-2017 20:15:00,-0.75
05-Jan-2017 20:29:59,-0.750000000000031
05-Jan-2017 20:45:00,-0.75
05-Jan-2017 21:00:00,-0.75
05-Jan-2017 21:14:59,-0.75
05-Jan-2017 21:30:00,-0.75
05-Jan-2017 21:45:00,-0.75
05-Jan-2017 21:59:59,-0.75
05-Jan-2017 22:15:00,-0.75
05-Jan-2017 22:30:00,-0.75
05-Jan-2017 22:44:59,-0.75
05-Jan-2017 23:00:00,-0.75
05-Jan-2017 23:15:00,-0.75
05-Jan-2017 23:29:59,-0.75
05-Jan-2017 23:45:00,-0.75
06-Jan-2017 00:00:00,-0.75
06-Jan-2017 00:14:59,-0.75
06-Jan-2017 00:30:00,-0.75
06-Jan-2017 00:45:00,-0.75
06-Jan-2017 00:59:59,-0.75
06-Jan-2017 01:15:00,-0.75
06-Jan-2017 01:30:00,-0.75
06-Jan-2017 01:44:59,-0.75
06-Jan-2017 02:00:00,-0.75
06-Jan-2017 02:15:00,-0.75
06-Jan-2017 02:29:59,-0.75
06-Jan-2017 02:45:00,-0.75
06-Jan-2017 03:00:00,-0.75
06-Jan-2017 03:14:59,-0.75
06-Jan-2017 03:30:00,-0.75
06-Jan-2017 03:45:00,-0.75
06-Jan-2017 03:59:59,-0.75
06-Jan-2017 04:15:00,-0.75
06-Jan-2017 04:30:00,-0.75
06-Jan-2017 04:44:59,-0.75
06-Jan-2017 05:00:00,-0.75
06-Jan-2017 05:15:00,-0.75
06-Jan-2017 05:29:59,-0.75
06-Jan-2017 05:45:00,-0.75
06-Jan-2017 06:00:00,-0.75
06-Jan-2017 06:14:59,-0.75
06-Jan-2017 06:30:00,-0.75
06-Jan-2017 06:45:00,-0.75
06-Jan-2017 06:59:59,-0.75
06-Jan-2017 07:15:00,-0.75
06-Jan-2017 07:30:00,-0.75
06-Jan-2017 07:44:59,-0.75
06-Jan-2017 08:00:00,-0.75
06-Jan-2017 08:15:00,-0.750000000000037
06-Jan-2017 08:29:59,1.0823790334367
06-Jan-2017 08:45:00,26.5228198316628
06-Jan-2017 09:00:00,18.8661856853215
06-Jan-2017 09:14:59,13.2994814724613
06-Jan-2017 09:30:00,4.51366861215075
06-Jan-2017 09:45:00,-0.75
06-Jan-2017 09:59:59,-0.75
06-Jan-2017 10:15:00,-0.75
06-Jan-2017 10:30:00,-0.75
06-Jan-2017 10:44:59,-0.75
06-Jan-2017 11:00:00,-0.75
06-Jan-2017 11:15:00,-0.75
06-Jan-2017 11:29:59,-0.75
06-Jan-2017 11:45:00,-0.75
06-Jan-2017 12:00:00,-0.75
06-Jan-2017 12:14:59,-0.75
06-Jan-2017 12:30:00,-0.75
06-Jan-2017 12:45:00,-0.75
06-Jan-2017 12:59:59,-0.75
06-Jan-2017 13:15:00,-0.75
06-Jan-2017 13:30:00,-0.75
06-Jan-2017 13:44:59,-0.75
06-Jan-2017 14:00:00,-0.75
06-Jan-2017 14:15:00,-0.75
06-Jan-2017 14:29:59,-0.75
06-Jan-2017 14:45:00,-0.75
06-Jan-2017 15:00:00,-0.75
06-Jan-2017 15:14:59,-0.75
06-Jan-2017 15:30:00,-0.75
06-Jan-2017 15:45:00,16.7295240445233
06-Jan-2017 15:59:59,18.955396328337
06-Jan-2017 16:15:00,4.5246956631486
06-Jan-2017 16:30:00,16.1127550866519
06-Jan-2017 16:44:59,-0.75
06-Jan-2017 17:00:00,-0.75
06-Jan-2017 17:15:00,-0.75
06-Jan-2017 17:29:59,-0.75
06-Jan-2017 17:45:00,-0.75
06-Jan-2017 18:00:00,-0.74999999999866
06-Jan-2017 18:14:59,-0.75
06-Jan-2017 18:30:00,-0.75
06-Jan-2017 18:45:00,-0.75
06-Jan-2017 18:59:59,-0.75
06-Jan-2017 19:15:00,-0.75
06-Jan-2017 19:30:00,-0.75
06-Jan-2017 19:44:59,-0.75
06-Jan-2017 20:00:00,-0.75
06-Jan-2017 20:15:00,-0.75
06-Jan-2017 20:29:59,-0.75
06-Jan-2017 20:45:00,-0.75
06-Jan-2017 21:00:00,-0.75
06-Jan-2017 21:14:59,-0.75
06-Jan-2017 21:30:00,-0.75
06-Jan-2017 21:45:00,-0.75
06-Jan-2017 21:59:59,-0.75
06-Jan-2017 22:15:00,-0.75
06-Jan-2017 22:30:00,-0.75
06-Jan-2017 22:44:59,-0.75
06-Jan-2017 23:00:00,-0.75
06-Jan-2017 23:15:00,-0.75
06-Jan-2017 23:29:59,-0.75
06-Jan-2017 23:45:00,-0.75
07-Jan-2017 00:00:00,-0.75
07-Jan-2017 00:14:59,-0.75
07-Jan-2017 00:30:00,-0.75
07-Jan-2017 00:45:00,-0.75
07-Jan-2017 00:59:59,-0.75
07-Jan-2017 01:15:00,-0.75
07-Jan-2017 01:30:00,-0.75
07-Jan-2017 01:44:59,-0.75
07-Jan-2017 02:00:00,-0.75
07-Jan-2017 02:15:00,-0.75
07-Jan-2017 02:29:59,-0.75
07-Jan-2017 02:45:00,-0.75
07-Jan-2017 03:00:00,-0.75
07-Jan-2017 03:14:59,-0.75
07-Jan-2017 03:30:00,-0.75
07-Jan-2017 03:45:00,-0.75
07-Jan-2017 03:59:59,-0.75
07-Jan-2017 04:15:00,-0.75
07-Jan-2017 04:30:00,-0.75
07-Jan-2017 04:44:59,-0.75
07-Jan-2017 05:00:00,-0.75
07-Jan-2017 05:15:00,-0.75
07-Jan-2017 05:30:00,-0.75
07-Jan-2017 05:45:00,-0.75
07-Jan-2017 06:00:00,-0.75
07-Jan-2017 06:15:00,-0.75
07-Jan-2017 06:30:00,-0.75
07-Jan-2017 06:45:00,-0.75
07-Jan-2017 07:00:00,-0.75
07-Jan-2017 07:15:00,-0.75
07-Jan-2017 07:30:00,-0.75
07-Jan-2017 07:45:00,-0.75
07-Jan-2017 08:00:00,-0.75
07-Jan-2017 08:15:00,-0.75
07-Jan-2017 08:30:00,-0.75
07-Jan-2017 08:45:00,-0.75
07-Jan-2017 09:00:00,-0.75
07-Jan-2017 09:15:00,-0.75
07-Jan-2017 09:30:00,-0.75
07-Jan-2017 09:45:00,-0.75
07-Jan-2017 10:00:00,-0.75
07-Jan-2017 10:15:00,-0.75
07-Jan-2017 10:30:00,-0.75
07-Jan-2017 10:45:00,-0.75
07-Jan-2017 11:00:00,-0.75
07-Jan-2017 11:15:00,-0.75
07-Jan-2017 11:30:00,-0.75
07-Jan-2017 11:45:00,-0.75
07-Jan-2017 12:00:00,-0.75
07-Jan-2017 12:15:00,-0.75
07-Jan-2017 12:30:00,-0.75
07-Jan-2017 12:45:00,-0.75
07-Jan-2017 13:00:00,-0.75
07-Jan-2017 13:15:00,-0.75
07-Jan-2017 13:30:00,-0.75
07-Jan-2017 13:45:00,-0.75
07-Jan-2017 14:00:00,-0.75
07-Jan-2017 14:15:00,-0.75
07-Jan-2017 14:30:00,-0.75
07-Jan-2017 14:45:00,-0.75
07-Jan-2017 15:00:00,-0.75
07-Jan-2017 15:15:00,-0.75
07-Jan-2017 15:30:00,-0.75
07-Jan-2017 15:45:00,-0.75
07-Jan-2017 16:00:00,-0.75
07-Jan-2017 16:15:00,-0.75
07-Jan-2017 16:30:00,-0.75
07-Jan-2017 16:45:00,-0.75
07-Jan-2017 17:00:00,-0.75
07-Jan-2017 17:15:00,-0.75
07-Jan-2017 17:30:00,-0.75
07-Jan-2017 17:45:00,-0.75
07-Jan-2017 18:00:00,-0.75
07-Jan-2017 18:15:00,-0.75
07-Jan-2017 18:30:00,-0.75
07-Jan-2017 18:45:00,-0.75
07-Jan-2017 19:00:00,-0.75
07-Jan-2017 19:15:00,-0.75
07-Jan-2017 19:30:00,-0.75
07-Jan-2017 19:45:00,-0.75
07-Jan-2017 20:00:00,-0.75
07-Jan-2017 20:15:00,-0.75
07-Jan-2017 20:30:00,-0.75
07-Jan-2017 20:45:00,-0.75
07-Jan-2017 21:00:00,-0.75
07-Jan-2017 21:15:00,-0.75
07-Jan-2017 21:30:00,-0.75
07-Jan-2017 21:45:00,-0.75
07-Jan-2017 22:00:00,-0.75
